,song-title,artist,release-age-approx,release-age-range,total-word-count,i-count,me-count,my-count,mine-count,myself-count,I-freq,1stsg-count,1stsg-freq,we-count,us-count,our-count,ours-count,ourselves-count,1stpl-count,1stpl-freq,you-count,your-count,yours-count,yourself-count,2ndsg-count,2ndsg-freq,diff-1stsg-1stpl,diff-1stsg-1stsg2ndsg,preposition_freq,prp_ALL_freq,noun-freq
49,forever-&-always.txt,Taylor Swift,19,2,141,6,5,0,0,0,0.0425531914893617,11,0.07801418439716312,2,0,0,0,0,2,0.014184397163120567,7,2,0,0,9,0.06382978723404255,0.06382978723404256,0.0,0.05673758865248227,0.1773049645390071,0.15602836879432624
50,better-than-revenge.txt,Taylor Swift,21,3,159,7,1,0,0,0,0.0440251572327044,8,0.050314465408805034,0,0,0,0,0,0,0.0,4,0,0,0,4,0.025157232704402517,0.050314465408805034,0.025157232704402517,0.10062893081761007,0.13836477987421383,0.1761006289308176
51,soon-youll-get-better.txt,Taylor Swift ,30,6,73,5,0,2,0,0,0.0684931506849315,7,0.0958904109589041,1,0,0,0,0,1,0.0136986301369863,4,0,0,0,4,0.0547945205479452,0.0821917808219178,0.0273972602739726,0.0547945205479452,0.0958904109589041,0.2191780821917808
52,a-place-in-this-world.txt,Taylor Swift,17,1,82,6,1,1,0,0,0.07317073170731707,8,0.0975609756097561,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0975609756097561,0.0975609756097561,0.07317073170731707,0.036585365853658534,0.21951219512195122
53,our-song.txt,Taylor Swift,17,1,129,8,0,2,0,0,0.06201550387596899,10,0.07751937984496124,1,0,2,0,0,3,0.023255813953488372,2,2,0,0,4,0.031007751937984496,0.05426356589147287,0.023255813953488372,0.08527131782945736,0.11627906976744186,0.29457364341085274
54,mirrorball.txt,Taylor Swift ,31,7,85,5,1,5,0,0,0.058823529411764705,11,0.12941176470588237,0,0,0,0,0,0,0.0,5,0,0,1,6,0.07058823529411765,0.12941176470588237,0.05882352941176472,0.12941176470588237,0.15294117647058825,0.24705882352941178
55,tell-me-why.txt,Taylor Swift,19,2,114,9,6,0,0,0,0.07894736842105263,15,0.13157894736842105,0,0,0,0,0,0,0.0,12,2,0,0,14,0.12280701754385964,0.13157894736842105,0.008771929824561403,0.06140350877192982,0.18421052631578946,0.16666666666666666
56,seven.txt,Taylor Swift ,31,7,91,6,2,1,0,0,0.06593406593406594,9,0.0989010989010989,0,0,0,0,0,0,0.0,2,3,0,0,5,0.054945054945054944,0.0989010989010989,0.04395604395604395,0.16483516483516483,0.08791208791208792,0.26373626373626374
57,sparks-fly.txt,Taylor Swift,21,3,115,6,7,0,0,0,0.05217391304347826,13,0.11304347826086956,0,0,0,0,0,0,0.0,5,0,0,0,5,0.043478260869565216,0.11304347826086956,0.06956521739130435,0.10434782608695652,0.10434782608695652,0.21739130434782608
58,starlight.txt,Taylor Swift,23,4,99,2,1,1,0,0,0.020202020202020204,4,0.04040404040404041,5,0,0,0,0,5,0.050505050505050504,0,0,0,0,0,0.0,-0.010101010101010097,-0.010101010101010097,0.09090909090909091,0.09090909090909091,0.24242424242424243
59,shouldve-said-no.txt,Taylor Swift,17,1,127,3,3,1,0,1,0.023622047244094488,8,0.06299212598425197,1,0,0,0,0,1,0.007874015748031496,13,1,0,0,14,0.11023622047244094,0.05511811023622047,-0.05511811023622047,0.08661417322834646,0.18110236220472442,0.15748031496062992
60,long-live.txt,Taylor Swift,21,3,116,2,1,1,0,0,0.017241379310344827,4,0.034482758620689655,5,0,3,0,0,8,0.06896551724137931,4,1,0,0,5,0.04310344827586207,-0.034482758620689655,-0.07758620689655173,0.11206896551724138,0.14655172413793102,0.23275862068965517
61,tolerate-it.txt,Taylor Swift ,31,7,97,9,2,3,0,0,0.09278350515463918,14,0.14432989690721648,0,0,0,0,0,0,0.0,6,3,0,0,9,0.09278350515463918,0.14432989690721648,0.0515463917525773,0.08247422680412371,0.17525773195876287,0.2268041237113402
62,white-horse.txt,Taylor Swift,19,2,103,6,1,0,0,0,0.05825242718446602,7,0.06796116504854369,0,0,0,0,0,0,0.0,4,1,0,0,5,0.04854368932038835,0.06796116504854369,0.019417475728155338,0.07766990291262135,0.08737864077669903,0.24271844660194175
63,never-grow-up.txt,Taylor Swift,21,3,115,4,0,1,0,0,0.034782608695652174,5,0.043478260869565216,0,0,0,0,0,0,0.0,10,4,0,0,14,0.12173913043478261,0.043478260869565216,-0.0782608695652174,0.05217391304347826,0.1391304347826087,0.1826086956521739
